Time Frame,Date,Ta (°C),Tm (°C),I3 (W/m2),P (kW)
21,8/23/13 9:47 PM,22.8072,19.0378,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,8/24/13 4:57 AM,20.88983333,16.857,0,0
5,8/24/13 5:57 AM,20.529,16.51916667,21.32533333,11.18948333
6,8/24/13 6:57 AM,22.64833333,21.92666667,151.3613333,107.36895
7,8/24/13 7:57 AM,26.4385,35.0415,344.4671667,264.9925333
8,8/24/13 8:57 AM,28.5675,43.16633333,520.3163333,406.4195167
9,8/24/13 9:57 AM,31.20516667,51.33566667,670.7341667,536.01475
10,8/24/13 10:57 AM,32.94366667,55.909,783.1278333,604.9252833
11,8/24/13 11:57 AM,33.95933333,58.29783333,777.407,593.2760333
12,8/24/13 12:57 PM,36.18016667,60.24583333,885.3751667,655.2223
13,8/24/13 1:57 PM,36.11783333,56.77916667,849.1768333,625.0457833
14,8/24/13 2:57 PM,34.11233333,43.78366667,537.2548333,396.9734333
15,8/24/13 3:57 PM,34.04,42.1445,438.7343333,319.2368333
16,8/24/13 4:57 PM,33.51366667,37.12383333,291.9366667,187.4856333
17,8/24/13 5:57 PM,31.57516667,30.80933333,101.5298333,55.0345
18,8/24/13 6:57 PM,27.8815,25.04533333,4.5445,3.434633333
19,8/24/13 7:57 PM,26.51416667,23.334,0,0
20,8/24/13 8:57 PM,25.26433333,21.37083333,0,0
21,8/24/13 9:47 PM,24.1314,20.0418,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,8/25/13 4:57 AM,20.83383333,16.9815,0,0
5,8/25/13 5:57 AM,20.998,17.336,22.32316667,12.16626667
6,8/25/13 6:57 AM,23.71383333,22.6405,142.4598333,106.5928833
7,8/25/13 7:57 AM,27.638,33.22,332.9025,254.85135
8,8/25/13 8:57 AM,29.35683333,38.97883333,367.5511667,296.38755
9,8/25/13 9:57 AM,31.26483333,44.28766667,473.4443333,350.7638167
10,8/25/13 10:57 AM,32.63716667,49.9845,598.0981667,477.9217333
11,8/25/13 11:57 AM,33.795,53.55983333,837.08,611.045
12,8/25/13 12:57 PM,34.269,55.95383333,872.9943333,665.1872667
13,8/25/13 1:57 PM,34.6155,55.3275,797.7041667,596.9984667
14,8/25/13 2:57 PM,35.77416667,53.8275,680.9575,503.3101333
15,8/25/13 3:57 PM,35.038,46.08983333,469.6923333,341.4380167
16,8/25/13 4:57 PM,32.3665,34.493,158.3836667,112.81555
17,8/25/13 5:57 PM,29.80083333,28.92466667,77.57816667,52.526
18,8/25/13 6:57 PM,27.60616667,24.75316667,5.897333333,3.81325
19,8/25/13 7:57 PM,26.26733333,23.029,0,0
20,8/25/13 8:57 PM,24.6805,20.4205,0,0
21,8/25/13 9:47 PM,24.0136,20.091,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,8/26/13 4:57 AM,22.22516667,19.652,0,0.000404255
5,8/26/13 5:57 AM,23.98916667,22.285,37.59216667,24.38085
6,8/26/13 6:57 AM,25.36766667,23.94633333,109.1536667,78.19536667
7,8/26/13 7:57 AM,28.05283333,32.46333333,335.4813333,257.10935
8,8/26/13 8:57 AM,30.24716667,43.67933333,515.1756667,394.9927833
9,8/26/13 9:57 AM,31.85333333,49.5015,651.1838333,528.6821
10,8/26/13 10:57 AM,33.1475,52.51766667,762.6408333,589.88145
11,8/26/13 11:57 AM,34.237,55.04033333,857.7663333,647.8489333
12,8/26/13 12:57 PM,35.03133333,55.898,853.2851667,643.3825333
13,8/26/13 1:57 PM,35.45316667,54.628,778.8216667,584.6433833
14,8/26/13 2:57 PM,35.6145,51.23666667,655.4493333,487.3615833
15,8/26/13 3:57 PM,35.39966667,46.70083333,473.2103333,341.2019833
16,8/26/13 4:57 PM,34.01816667,38.40783333,271.5355,173.53935
17,8/26/13 5:57 PM,31.3745,31.0345,93.604,49.18246667
18,8/26/13 6:57 PM,28.25666667,25.702,4.925,3.308866667
19,8/26/13 7:57 PM,26.87883333,23.7845,0,0
20,8/26/13 8:57 PM,26.0155,22.87133333,0,0
21,8/26/13 9:47 PM,25.3668,22.2926,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,8/27/13 4:57 AM,24.89083333,22.79366667,0,0
5,8/27/13 5:57 AM,25.1575,23.31816667,9.394833333,5.271766667
6,8/27/13 6:57 AM,26.1415,25.55683333,70.12083333,47.56155
7,8/27/13 7:57 AM,27.41283333,29.683,119.805,94.77898333
8,8/27/13 8:57 AM,29.17516667,32.316,325.039,250.0363167
9,8/27/13 9:57 AM,32.28566667,47.76983333,628.725,499.1173667
10,8/27/13 10:57 AM,33.86416667,53.72916667,786.0233333,610.2623
11,8/27/13 11:57 AM,34.76966667,55.1965,834.3968333,648.7841333
12,8/27/13 12:57 PM,35.08266667,55.00166667,848.0216667,645.9083167
13,8/27/13 1:57 PM,33.60016667,45.22183333,514.5725,396.2783333
14,8/27/13 2:57 PM,32.55216667,42.106,664.5416667,493.01195
15,8/27/13 3:57 PM,33.2045,40.74483333,474.6018333,345.3430667
16,8/27/13 4:57 PM,32.95266667,36.08466667,265.8338333,179.0381167
17,8/27/13 5:57 PM,31.8145,31.11516667,90.43183333,54.9882
18,8/27/13 6:57 PM,26.98016667,26.3275,2.993166667,2.061983333
19,8/27/13 7:57 PM,25.25566667,23.82233333,0,0
20,8/27/13 8:57 PM,25.609,24.07733333,0,0
21,8/27/13 9:47 PM,25.9568,23.962,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,8/28/13 4:57 AM,22.74633333,20.4245,0,0
5,8/28/13 5:57 AM,24.01616667,22.4055,15.69333333,8.4565
6,8/28/13 6:57 AM,25.4825,26.186,152.6823333,110.7954667
7,8/28/13 7:57 AM,27.3265,32.09266667,178.434,145.2383833
8,8/28/13 8:57 AM,29.1615,42.05033333,487.7168333,388.8064167
9,8/28/13 9:57 AM,30.9035,47.62633333,686.648,554.11475
10,8/28/13 10:57 AM,32.86316667,49.334,695.6716667,508.31105
11,8/28/13 11:57 AM,34.516,57.3035,851.568,655.80125
12,8/28/13 12:57 PM,35.26033333,57.87066667,858.1356667,635.8572333
13,8/28/13 1:57 PM,34.315,50.54583333,777.6423333,555.1313833
14,8/28/13 2:57 PM,33.16966667,44.083,581.9521667,433.7986
15,8/28/13 3:57 PM,31.32283333,36.77433333,283.8553333,212.7639667
16,8/28/13 4:57 PM,29.815,31.055,229.1758333,149.1369167
17,8/28/13 5:57 PM,28.34583333,27.45233333,55.79766667,37.11641667
18,8/28/13 6:57 PM,25.8795,23.85366667,2.0235,1.8719
19,8/28/13 7:57 PM,24.473,21.25116667,0,0
20,8/28/13 8:57 PM,24.3165,20.9425,0,0
21,8/28/13 9:47 PM,23.4512,19.8458,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,8/29/13 4:57 AM,21.25616667,18.077,0,0
5,8/29/13 5:57 AM,21.2335,18.28433333,17.2515,8.042266667
6,8/29/13 6:57 AM,22.9895,21.57483333,153.8506667,113.2043167
7,8/29/13 7:57 AM,25.42933333,29.44033333,354.9948333,292.5519667
8,8/29/13 8:57 AM,27.119,34.51383333,557.0106667,445.03275
9,8/29/13 9:57 AM,28.36833333,38.89783333,729.7551667,591.6886167
10,8/29/13 10:57 AM,29.2995,39.10933333,659.0298333,555.67645
11,8/29/13 11:57 AM,29.8035,42.50966667,882.237,697.3891167
12,8/29/13 12:57 PM,30.08616667,41.86666667,829.8161667,644.64175
13,8/29/13 1:57 PM,29.41066667,35.5695,497.2303333,395.8094833
14,8/29/13 2:57 PM,28.01333333,30.313,255.3746667,203.1753333
15,8/29/13 3:57 PM,27.147,28.69133333,195.8931667,156.6900333
16,8/29/13 4:57 PM,27.73016667,28.82383333,227.4788333,165.2918333
17,8/29/13 5:57 PM,26.13983333,25.24216667,66.21433333,45.8827
18,8/29/13 6:57 PM,24.41216667,22.58666667,2.069,1.6875
19,8/29/13 7:57 PM,23.93,22.16183333,0,0
20,8/29/13 8:57 PM,23.4105,20.69516667,0,0
21,8/29/13 9:47 PM,22.7942,19.2852,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,8/30/13 4:57 AM,19.11266667,15.1795,0,0
5,8/30/13 5:57 AM,19.04,15.34333333,16.11983333,7.509483333
6,8/30/13 6:57 AM,21.70716667,20.03166667,150.7305,110.86295
7,8/30/13 7:57 AM,24.48716667,30.02733333,335.8278333,285.4614167
8,8/30/13 8:57 AM,26.009,29.6115,258.1985,205.0386833
9,8/30/13 9:57 AM,27.71616667,36.451,582.4136667,462.13275
10,8/30/13 10:57 AM,29.3305,41.01133333,813.3325,611.66435
11,8/30/13 11:57 AM,29.98,40.6535,712.2945,598.3641833
12,8/30/13 12:57 PM,30.75516667,42.37583333,852.0325,629.7166
13,8/30/13 1:57 PM,30.58666667,40.90716667,721.7708333,542.9090667
14,8/30/13 2:57 PM,30.86383333,39.6085,631.731,483.0538
15,8/30/13 3:57 PM,29.76,33.731,416.8248333,310.59005
16,8/30/13 4:57 PM,27.36066667,28.14083333,169.8156667,127.8397833
17,8/30/13 5:57 PM,25.79133333,25.07,45.532,32.81415
18,8/30/13 6:57 PM,0,0,0.764833333,0.7302
19,8/30/13 7:57 PM,0,0,0,0
20,8/30/13 8:57 PM,0,0,0,0
21,8/30/13 9:57 PM,0,0,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,8/31/13 4:57 AM,0,0,0,0
5,8/31/13 5:57 AM,0,0,0,0
6,8/31/13 6:57 AM,0,0,0,0
7,8/31/13 7:57 AM,0,0,0,0
8,8/31/13 8:57 AM,0,0,0,0
9,8/31/13 9:57 AM,0,0,0,0
10,8/31/13 10:57 AM,0,0,0,0
11,8/31/13 11:57 AM,0,0,0,0
12,8/31/13 12:57 PM,0,0,0,0
13,8/31/13 1:57 PM,0,0,0,0
14,8/31/13 2:57 PM,0,0,0,0
15,8/31/13 3:57 PM,0,0,0,0
16,8/31/13 4:57 PM,0,0,0,0
17,8/31/13 5:57 PM,0,0,0,0
18,8/31/13 6:57 PM,0,0,0,0
19,8/31/13 7:57 PM,0,0,0,0
20,8/31/13 8:57 PM,0,0,0,0
21,8/31/13 9:57 PM,0,0,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,09-01-2013 04:57,17.94866667,13.99366667,0,0
5,09-01-2013 05:57,17.68533333,13.81966667,16.27566667,7.319966667
6,09-01-2013 06:57,19.65583333,18.66183333,152.6168333,107.7662
7,09-01-2013 07:57,23.14633333,28.78866667,355.3366667,289.5785333
8,09-01-2013 08:57,25.54533333,35.3535,417.6888333,350.2599667
9,09-01-2013 09:57,27.86833333,39.667,573.5355,434.7508667
10,09-01-2013 10:57,29.55983333,47.61966667,809.5173333,620.3773167
11,09-01-2013 11:57,30.1145,42.65933333,626.278,452.5468167
12,09-01-2013 12:57,29.01366667,35.16066667,449.3153333,363.6862667
13,09-01-2013 13:57,28.67316667,34.4735,406.6158333,326.3714
14,09-01-2013 14:57,28.4405,31.77133333,302.3608333,239.4615
15,09-01-2013 15:57,28.369,31.60816667,292.986,227.8369167
16,09-01-2013 16:57,27.35083333,28.68233333,154.8566667,121.7083333
17,09-01-2013 17:57,25.81766667,24.99416667,39.1035,29.52948333
18,09-01-2013 18:57,24.77583333,23.0495,0.443833333,0.596216667
19,09-01-2013 19:27,24.55166667,22.48966667,0,0
20,41283.85208,0,0,0,0
21,41283.89375,0,0,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,41314.20625,0,0,0,0
5,09-02-2013 05:57,20.6312,17.374,0,0
6,09-02-2013 06:17,21.33,18.8505,101.9485714,62.47164286
7,09-02-2013 07:55,25.0444,29.7952,340.8148148,276.8793704
8,09-02-2013 08:55,27.0395,34.456,536.1068333,430.7409333
9,09-02-2013 09:55,28.77516667,39.3515,668.8795,515.6476667
10,09-02-2013 10:55,29.08283333,40.39166667,626.307,483.0667667
11,09-02-2013 11:55,30.06566667,41.65483333,707.7783333,538.7890167
12,09-02-2013 12:55,29.75316667,39.90983333,618.0913333,459.7440167
13,09-02-2013 13:55,29.61866667,38.60216667,681.7801667,497.4024333
14,09-02-2013 14:55,29.85683333,37.92916667,612.602,479.2330833
15,09-02-2013 15:55,29.13333333,34.189,471.826,345.7312333
16,09-02-2013 16:55,28.34433333,29.70533333,255.0166667,169.98815
17,09-02-2013 17:55,26.6305,25.35366667,71.122,39.81708333
18,09-02-2013 18:55,24.17966667,21.4225,1.645,1.74645
19,09-02-2013 19:55,23.03066667,19.36483333,0,0
20,09-02-2013 20:55,22.01433333,17.838,0,0
21,09-02-2013 21:55,21.35616667,16.78016667,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,09-03-2013 04:55,18.3455,14.36616667,0,0
5,09-03-2013 05:55,18.28983333,14.30583333,14.2295,6.170483333
6,09-03-2013 06:55,20.32716667,17.95283333,139.671,99.63975
7,09-03-2013 07:55,24.156,26.331,329.0695,272.3425167
8,09-03-2013 08:55,26.44516667,33.24683333,524.0938333,420.5703
9,09-03-2013 09:55,27.17666667,35.608,606.6823333,508.4903833
10,09-03-2013 10:25,28.354,37.217,739.039375,583.4244062
11,09-03-2013 11:55,29.32466667,40.66633333,0,0
12,09-03-2013 12:35,29.4175,40.97575,808.743,607.45765
13,09-03-2013 13:54,29.53066667,39.61566667,746.7735,554.66705
14,09-03-2013 14:54,28.65966667,35.727,563.9821667,440.15225
15,09-03-2013 15:54,28.146,30.926,348.1208333,253.4173667
16,09-03-2013 16:54,27.83533333,29.31016667,252.1308333,165.1084333
17,09-03-2013 17:54,25.772,24.72116667,67.838,32.64028333
18,09-03-2013 18:54,23.741,21.92933333,1.471166667,1.427583333
19,09-03-2013 19:54,23.058,20.7175,0,0
20,09-03-2013 20:54,22.704,20.60833333,0,0
21,09-03-2013 21:54,22.48983333,20.11933333,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,09-04-2013 04:54,22.3495,20.503,0,0
5,09-04-2013 05:54,21.9945,20.014,13.97983333,5.873566667
6,09-04-2013 06:54,23.33383333,23.23333333,145.2428333,96.5141
7,09-04-2013 07:54,25.538,29.65516667,345.9908333,275.9347833
8,09-04-2013 08:54,27.536,34.82833333,540.2291667,435.99985
9,09-04-2013 09:54,28.9175,38.57783333,699.2375,569.8704333
10,09-04-2013 10:54,29.78016667,41.26533333,817.3443333,646.3918167
11,09-04-2013 11:54,29.99383333,42.73016667,871.2005,679.6484667
12,09-04-2013 12:54,30.64816667,43.45466667,874.1386667,663.5316333
13,09-04-2013 13:54,30.36716667,41.21566667,809.8045,613.9977667
14,09-04-2013 14:54,29.71983333,38.23266667,683.065,514.73145
15,09-04-2013 15:54,29.27783333,33.92583333,498.2551667,357.3055333
16,09-04-2013 16:54,28.26133333,29.3715,269.6943333,172.4615833
17,09-04-2013 17:54,26.26066667,25.0165,65.46133333,31.07965
18,09-04-2013 18:54,24.11433333,21.61066667,0.968,1.213066667
19,09-04-2013 19:54,22.82933333,19.79266667,0,0
20,09-04-2013 20:54,21.81966667,18.69783333,0,0
21,09-04-2013 21:54,21.27566667,16.796,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,09-05-2013 04:54,14.96133333,10.05616667,0,0
5,09-05-2013 05:54,14.55483333,9.635333333,15.59466667,5.883633333
6,09-05-2013 06:54,17.7585,15.37533333,150.0368333,108.9304833
7,09-05-2013 07:54,22.072,25.09016667,353.7743333,291.7201667
8,09-05-2013 08:54,25.80233333,36.884,569.8601667,433.3709167
9,09-05-2013 09:54,27.85766667,43.212,498.2806667,380.3359833
10,09-05-2013 10:54,29.98483333,49.717,754.7766667,573.0229
11,09-05-2013 11:54,29.94516667,44.32716667,583.2446667,395.9953167
12,09-05-2013 12:54,30.317,44.36333333,871.0268333,658.21765
13,09-05-2013 13:54,30.70066667,43.5945,621.5761667,476.27415
14,09-05-2013 14:54,30.71116667,41.439,649.3928333,469.7763
15,09-05-2013 15:54,30.75716667,39.618,471.0303333,325.4615
16,09-05-2013 16:54,29.56266667,33.31783333,221.4953333,137.57465
17,09-05-2013 17:54,27.14483333,25.1875,36.7745,17.80188333
18,09-05-2013 18:54,24.66066667,21.14683333,0.241,0.508616667
19,09-05-2013 19:54,23.0135,18.86516667,0,0
20,09-05-2013 20:54,21.81133333,17.4465,0,0
21,09-05-2013 21:44,20.9508,16.347,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,09-06-2013 04:54,18.432,14.731,0,0
5,09-06-2013 05:54,18.36083333,14.1755,13.01083333,5.62935
6,09-06-2013 06:54,21.226,19.68183333,152.1166667,93.85621667
7,09-06-2013 07:54,25.536,32.25683333,354.1705,264.8956167
8,09-06-2013 08:54,27.93766667,42.1895,454.3566667,361.5521
9,09-06-2013 09:54,29.7925,43.04366667,452.3538333,323.6237167
10,09-06-2013 10:54,28.92583333,36.37066667,519.4321667,373.1859833
11,09-06-2013 11:54,28.90433333,42.194,542.8391667,438.6359167
12,09-06-2013 12:54,26.25933333,31.67216667,377.4236667,271.2486167
13,09-06-2013 13:54,27.62666667,37.60766667,246.1995,203.0638833
14,09-06-2013 14:54,27.046,30.31083333,154.3381667,118.649
15,09-06-2013 15:54,26.87316667,29.30733333,137.0485,106.2612833
16,09-06-2013 16:54,27.561,30.34483333,217.7631667,136.96455
17,09-06-2013 17:54,26.69483333,26.44033333,62.77316667,30.18151667
18,09-06-2013 18:54,24.42283333,21.43233333,0.586,0.828066667
19,09-06-2013 19:54,23.467,20.18416667,0,0
20,09-06-2013 20:54,22.79283333,19.66966667,0,0
21,09-06-2013 21:54,21.9045,18.164,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,09-07-2013 04:54,18.07633333,15.32666667,0,0
5,09-07-2013 05:54,17.82933333,14.19416667,13.29383333,5.584816667
6,09-07-2013 06:54,20.02666667,18.23866667,171.0776667,95.3173
7,09-07-2013 07:54,23.70933333,26.626,357.5203333,271.5672333
8,09-07-2013 08:54,26.456,35.08833333,538.92,390.2308167
9,09-07-2013 09:54,28.05883333,40.36133333,718.6505,549.0545333
10,09-07-2013 10:54,28.90733333,43.80783333,829.5538333,626.9208167
11,09-07-2013 11:54,29.80566667,45.5285,881.4958333,662.0310833
12,09-07-2013 12:54,30.00716667,44.17566667,860.8066667,628.02705
13,09-07-2013 13:54,30.057,42.317,785.9905,581.9344667
14,09-07-2013 14:54,30.1735,39.49266667,655.2685,476.98385
15,09-07-2013 15:54,30.012,35.7825,475.7505,326.2890167
16,09-07-2013 16:54,28.38066667,29.958,270.006,152.3512667
17,09-07-2013 17:54,25.9615,24.81666667,63.50533333,27.18195
18,09-07-2013 18:54,23.91866667,21.28416667,0.569166667,0.782883333
19,09-07-2013 19:54,22.87633333,18.825,0,0
20,09-07-2013 20:54,21.19533333,16.26183333,0,0
21,09-07-2013 21:54,20.09033333,15.44466667,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,09-08-2013 04:54,15.75466667,11.39683333,0,0
5,09-08-2013 05:54,15.731,11.48833333,12.15266667,5.27125
6,09-08-2013 06:54,18.607,16.13066667,155.4971667,97.8714
7,09-08-2013 07:54,23.0015,26.026,359.0881667,273.71235
8,09-08-2013 08:54,27.21416667,36.73366667,554.6081667,406.915
9,09-08-2013 09:54,28.97683333,41.12766667,717.7716667,548.7697333
10,09-08-2013 10:54,29.86216667,43.48816667,821.3953333,624.1708
11,09-08-2013 11:54,30.60633333,45.8685,871.0845,651.0367833
12,09-08-2013 12:54,31.3905,46.06366667,855.0111667,632.06345
13,09-08-2013 13:54,31.9685,44.99133333,780.0366667,571.43945
14,09-08-2013 14:54,31.46816667,40.60883333,645.5478333,470.15965
15,09-08-2013 15:54,31.1545,36.77083333,464.0798333,312.54705
16,09-08-2013 16:54,29.33,30.77966667,230.9611667,134.44
17,09-08-2013 17:54,26.73366667,25.0265,44.18033333,21.30205
18,09-08-2013 18:54,24.7015,21.97583333,0.453166667,0.5522
19,09-08-2013 19:54,23.66566667,20.14516667,0,0
20,09-08-2013 20:54,22.47216667,18.2165,0,0
21,09-08-2013 21:54,21.28933333,16.60933333,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,09-09-2013 04:54,17.47083333,13.13083333,0,0
5,09-09-2013 05:54,17.38816667,13.36616667,13.018,6.415916667
6,09-09-2013 06:54,19.90433333,17.51733333,140.7516667,96.14658333
7,09-09-2013 07:54,24.3135,28.13516667,308.3271667,235.3874167
8,09-09-2013 08:54,28.98966667,42.477,506.075,376.4441
9,09-09-2013 09:54,31.3665,50.54516667,664.3068333,513.7308667
10,09-09-2013 10:54,32.91416667,54.597,767.4436667,588.9265833
11,09-09-2013 11:54,33.61766667,55.0335,800.4643333,623.5110333
12,09-09-2013 12:54,34.00066667,51.61516667,711.3913333,531.9109833
13,09-09-2013 13:54,34.30966667,48.05,422.9538333,345.2329833
14,09-09-2013 14:54,32.724,37.05566667,238.5768333,176.0236
15,09-09-2013 15:54,33.63883333,42.42383333,355.7311667,272.2379167
16,09-09-2013 16:54,30.00616667,31.498,105.287,75.1233
17,09-09-2013 17:54,28.36766667,28.2695,66.22416667,46.38363333
18,09-09-2013 18:54,26.28483333,23.29666667,0.048333333,0.240066667
19,09-09-2013 19:54,25.3,22.04266667,0,0
20,09-09-2013 20:54,25.20766667,22.6915,0,0
21,09-09-2013 21:44,24.8602,22.1186,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,09-10-2013 04:54,21.2635,18.54716667,0,0
5,09-10-2013 05:54,21.231,18.6515,12.0135,6.830183333
6,09-10-2013 06:54,23.15766667,22.09483333,91.40883333,66.57706667
7,09-10-2013 07:54,26.60716667,28.743,251.5381667,194.6841167
8,09-10-2013 08:54,29.09233333,37.44183333,487.826,384.0057167
9,09-10-2013 09:54,31.2195,49.94383333,604.6335,473.4256667
10,09-10-2013 10:54,32.486,50.0595,677.1825,539.2017333
11,09-10-2013 11:54,33.61533333,54.08433333,837.2285714,665.6901905
12,09-10-2013 12:54,33.83733333,52.06833333,812.3691176,622.8317353
13,09-10-2013 13:55,33.57275,48.3455,626.0318182,483.6266136
14,09-10-2013 14:55,33.1145,44.67383333,562.9851667,436.3916333
15,09-10-2013 15:55,32.332,38.70783333,385.5295,290.1629167
16,09-10-2013 16:55,30.20966667,31.8595,139.5171667,104.4719833
17,09-10-2013 17:55,28.2885,27.5395,32.902,23.94901667
18,09-10-2013 18:55,26.94183333,24.66116667,0.009833333,0.104
19,09-10-2013 19:55,26.12533333,23.33683333,0,0
20,09-10-2013 20:55,25.30916667,22.387,0,0
21,09-10-2013 21:45,24.9032,21.7968,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,09-11-2013 04:55,23.82066667,21.74383333,0,0
5,09-11-2013 05:55,24.0005,22.15883333,4.561333333,2.35005
6,09-11-2013 06:55,25.0425,23.40616667,102.4578333,70.24278333
7,09-11-2013 07:55,27.75683333,31.06366667,327.7385,267.3609333
8,09-11-2013 08:55,29.31783333,39.63666667,523.8325,430.3381667
9,09-11-2013 09:55,30.62766667,45.72716667,679.0128333,579.4291
10,09-11-2013 10:55,31.825,48.01733333,787.4331667,663.6004333
11,09-11-2013 11:55,32.82616667,50.493,847.0526667,686.0251167
12,09-11-2013 12:55,32.48383333,46.593,720.4958333,557.9315
13,09-11-2013 13:55,30.99966667,40.16116667,628.238,516.3084
14,09-11-2013 14:55,31.41166667,41.35416667,630.6365,515.76695
15,09-11-2013 15:55,30.67566667,35.951,422.5311667,327.6634
16,09-11-2013 16:55,29.2045,31.22016667,236.1753333,152.4966667
17,09-11-2013 17:55,26.688,25.31933333,45.8835,25.97496667
18,09-11-2013 18:55,24.94066667,22.18683333,0.115666667,0.349
19,09-11-2013 19:55,23.81733333,20.17866667,0,0
20,09-11-2013 20:55,22.95316667,18.822,0,0
21,09-11-2013 21:45,22.5226,18.544,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,09-12-2013 04:55,20.41683333,16.1675,0,0
5,09-12-2013 05:55,19.52783333,15.35666667,8.138666667,4.653366667
6,09-12-2013 06:55,21.63566667,19.237,134.5943333,95.43781667
7,09-12-2013 07:55,25.62966667,30.81816667,302.5773333,254.90105
8,09-12-2013 08:55,27.61416667,38.4055,410.8645,342.9138333
9,09-12-2013 09:55,28.89266667,41.80483333,492.2795,429.7477667
10,09-12-2013 10:55,27.9025,33.5365,241.1541667,231.1949
11,09-12-2013 11:55,26.03316667,26.02533333,169.6928333,153.2527667
12,09-12-2013 12:55,27.218,32.12283333,438.826,362.74715
13,09-12-2013 13:45,28.869,43.1056,465.5719231,409.2046923
15,09-12-2013 15:58,23.293,22.5245,94.18384615,77.18076923
16,09-12-2013 16:58,23.52333333,25.9245,210.6281667,150.6709
17,09-12-2013 17:58,23.26333333,23.163,53.8785,34.9112
18,09-12-2013 18:58,21.69333333,18.764,0.072,0.265816667
19,09-12-2013 19:58,20.903,17.839,0,0
20,09-12-2013 20:58,20.43633333,17.24266667,0,0
21,09-12-2013 21:58,20.26183333,16.86266667,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,9/13/13 4:58 AM,16.74966667,12.024,0,0
5,9/13/13 5:58 AM,16.5085,12.89283333,8.485333333,4.250883333
6,9/13/13 6:58 AM,18.95183333,17.66233333,55.60283333,41.46318333
7,9/13/13 7:58 AM,21.20783333,22.1925,113.606,92.58471667
8,9/13/13 8:58 AM,22.12466667,24.3955,156.0751667,133.622
9,9/13/13 9:58 AM,23.08316667,26.12233333,274.967,242.79515
10,9/13/13 10:58 AM,25.336,37.75333333,559.1495,459.7824
11,9/13/13 11:58 AM,24.04366667,29.132,217.2521667,195.1862167
12,9/13/13 12:18 PM,24.2425,29.147,248.9156,222.94312
13,9/13/13 1:58 PM,25.7258,33.554,507.9869444,392.1826944
14,9/13/13 2:58 PM,26.05683333,32.9865,312.4405,264.3794333
